pos,word
a,pijanský
a,ožratý
a,oplodniteľný
a,opozičný
a,opraviteľný
a,napraviteľný
a,opravný
a,optimálny
a,najvhodnejší
a,zanedbaný
a,oranžový
a,pomarančový
a,organický
a,organizovaný
a,svetlofialový
a,orientačný
a,orientovaný
a,zorientovaný
a,originálny
a,svojrázny
a,svojský
a,orný
a,obrábateľný
a,kultivovateľný
a,obrobiteľný
a,orosený
a,zarosený
a,ortodoxný
a,pravoslávny
a,osamelý
a,jediný
a,sám
a,samotný
a,pustý
a,osamotený
a,+sám
a,oslabený
a,nezdanený
a,oslobodený
a,osobný
a,súkromný
a,privátny
a,osožný
a,nápomocný
a,prospešný
a,ospravedlniteľný
a,opodstatnený
a,ostrieľaný
a,starý
a,svieži
a,otázny
a,otcovský
a,rodičovský
a,ošúchaný
a,frázovitý
a,otrocký
a,ponižujúci
a,podriadený
a,otupelý
a,napitý
a,nadratý
a,sfetovaný
a,nacenganý
a,naliaty
a,otupený
a,otvorený
a,overený
a,riaditeľný
a,manévrovateľný
a,ovocný
a,ozajstný
a,ozbrojený
a,označený
a,značený
a,značkovaný
a,pálčivý
a,palestínsky
a,pancierovaný
a,panenský
a,cudný
a,dievčenský
a,panský
a,páperový
a,páperovitý
a,nadýchaný
a,pápežský
a,pontifikálny
a,paralelný
a,parížsky
a,pasívny
a,jašteričí
a,patričný
a,pečený
a,upečený
a,pedagogický
a,pedantský
a,suchársky
a,nezáživný
a,intelektuálsky
a,pekný
a,vzhľadný
a,bezchybný
a,perianálny
a,periodický
a,perspektívny
a,výhľadový
a,?peší
a,petičný
a,nepohyblivý
a,stuhnutý
a,tuhý
a,neochvejný
a,rozhodný
a,neotrasiteľný
a,planografický
a,platený
a,výnosný
a,zárobkový
a,výhodný
a,platný
a,plechový
a,cínový
a,plenárny
a,valný
a,radostný
a,chválorečnícky
a,oslavný
a,chválorečný
a,panegyrický
a,vitálny
a,plochý
a,úrodný
a,plošný
a,priestorový
a,plus
a,plynulý
a,pobrežný
a,litorálny
a,pochopený
a,ocenený
a,pochopiteľný
a,zrozumiteľný
a,podozrivý
a,poddaný
a,zvládnutý
a,ovládnutý
a,predpísaný
a,podlý
a,hanebný
a,podmienený
a,podnikový
a,firemný
a,bavlnovitý
a,antropomorfný
a,kanceroidný
a,šantivý
a,šantiaci
a,roztopašný
a,hravý
a,pyskovitý
a,podobný
a,trávovitý
a,nitkovitý
a,podpísaný
a,podporný
a,prepracovaný
a,hutný
a,obsažný
a,relevantný
a,príslušný
a,zásadný
a,podzemný
a,poháňaný
a,riadený
a,podnietený
a,pohanský
a,neverecký
a,pohlavný
a,genitálny
a,rozmnožovací
a,venerický
a,pohnutý
a,pohodlný
a,príjemný
a,priestranný
a,pohonný
a,pohŕdavý
a,nadutý
a,namyslený
a,škodoradostný
a,smútočný
a,náhrobný
a,poistiteľný
a,poistný
a,vecný
a,chladný
a,umiernený
a,poslušný
a,pokročilý
a,inovatívny
a,progresívny
a,pokrokový
a,vyspelý
a,dômyselný
a,sofistikovaný
a,zrelý
a,farizejský
a,polárny
a,polemický
a,politický
a,polovojenský
a,paramilitaristický
a,položený
a,rozložený
a,situovaný
a,polročný
a,semestrálny
a,poľský
a,relatívny
a,vedľajší
a,popísaný
a,opísaný
a,popredný
a,populárny
a,poradenský
a,pôrodnícky
a,pôrodný
a,portugálsky
a,porušený
a,porušujúci
a,nedodržiavajúci
a,posiaty
a,posilnený
a,zničený
a,vredovitý
a,postihnutý
a,zasiahnutý
a,sužovaný
a,postojový
a,predplatený
a,postupný
a,žiadaný
a,vyžadovaný
a,nepostrádateľný
a,požadovaný
a,potrestaný
a,výchovný
a,osvetový
a,použitý
a,pôvabný
a,považovaný
a,uvážený
a,zvážený
a,zhodnotený
a,poverený
a,akreditovaný
a,licencovaný
a,uznávaný
a,slávny
a,svetoznámy
a,povinný
a,obligátny
a,obligatórny
a,nariadený
a,záväzný
a,pôvodný
a,prastarý
a,prehistorický
a,praveký
a,predhistorický
a,prvotný
a,pra-
a,pradávny
a,povojnový
a,povrchný
a,plytký
a,pozemný
a,pozdĺžny
a,podlhovastý
a,požehnaný
a,obdarený
a,poznačený
a,poznávací
a,kognitívny
a,pozostalý
a,zvyškový
a,pragmatický
a,praktický
a,vierohodný
a,pravdivý
a,právoplatný
a,rýdzi
a,miznúci
a,zbežný
a,letmý
a,kratučký
a,utekajúci
a,chvíľkový
a,prebroditeľný
a,prechodný
a,tranzitívny
a,predajný
a,predaný
a,predbežný
a,predčasný
a,precedentný
a,predošlý
a,sfalšovaný
a,predvarený
a,predvídaný
a,očakávaný
a,prekážajúci
a,zdržiavajúci
a,obmedzujúci
a,prekliaty
a,zlorečený
a,prekvapený
a,premenený
a,pretvorený
a,prenesený
a,obrazný
a,metaforický
a,pichľavý
a,+prenosný
a,cestovný
a,prepchatý
a,nabitý
a,nadžganý
a,preplnený
a,preľudnený
a,stiesnený
a,zúžený
a,prepojený
a,vyčerpaný
a,unavený
a,znudený
a,prepustený
a,prerušený
a,rozdelený
a,akurátny
a,dôkladný
a,prestížny
a,presvedčený
a,presvedčiteľný
a,presvedčivý
a,prevádzkový
a,profylaktický
a,prevládajúci
a,prevažujúci
a,prevažný
a,prezidentský
a,predvídajúci
a,šťastlivý
a,približný
a,najbližší
a,pridaný
a,priemyselný
a,priepustný
a,prieskumný
a,výskumný
a,priesvitný
a,priehľadný
a,priezračný
a,sklený
a,príkladný
a,ukážkový
a,vzorový
a,prikrytý
a,zakrytý
a,priľahlý
a,susedný
a,prílišný
a,príma
a,výborný
a,náležitý
a,zaostalý
a,pripevnený
a,prilepený
a,priliehajúci
a,pripojený
a,pridružený
a,útulný
a,domácky
a,pripomínajúci
a,spomienkový
a,spomínajúci
a,prípravný
a,prirodzený
a,striktný
a,dostupný
a,prítomný
a,terajší
a,prívesný
a,produktívny
a,reprodukčný
a,semenný
a,semenonosný
a,semenovodný
a,propagačný
a,propagandistický
a,prosebný
a,želací
a,protestný
a,protipôsobiaci
a,protismerný
a,antagonistický
a,prozaický
a,prvoradý
a,nezvratný
a,výsostný
a,vrcholný
a,rozhodujúci
a,nadradený
a,prvý
a,silnejší
a,prvotriedny
a,vynikajúci
a,super
a,začínajúci
a,počiatočný
a,psí
a,psychiatrický
a,psychický
a,psychologický
a,psychoaktívny
a,psychotropný
a,publikovaný
a,pútavý
a,vábny
a,fascinujúci
a,+pyšný
a,radioaktívny
a,radový
a,rakúsky
a,ramenný
a,brachiálny
a,ranený
a,rasový
a,rastlinný
a,vrastený
a,reakcionársky
a,realistický
a,triezvy
a,redaktorský
a,redakčný
a,regulačný
a,regulovaný
a,rekordný
a,rekreačný
a,rekriminačný
a,rekuperačný
a,spätný
a,rekurentný
a,vratný
a,opakovaný
a,opätovný
a,renomovaný
a,vážený
a,reprezentatívny
a,reprezentujúci
a,republikánsky
a,retrospektívny
a,retroaktívny
a,revolučný
a,revolucionistický
a,revolucionársky
a,rezervný
a,záložný
a,pohotovostný
a,riečny
a,roztrúsený
a,riešený
a,vyriešený
a,rímsky
a,pápeženský
a,rímskokatolícky
a,robotnícky
a,rodený
a,rodinný
a,vrodený
a,rodový
a,rohový
a,romantický
a,milenecký
a,milostný
a,ľúbostný
a,erotický
a,rovinný
a,planárny
a,+rovný
a,+plochý
a,rozbúrený
a,rozčlenený
a,nespojitý
a,rozdielny
a,odlišný
a,rôzny
a,rázny
a,rozkošný
a,roztrpčený
a,otrávený
a,najedovaný
a,rôznorodý
a,rozpočtový
a,bájny
a,mýtický
a,rozsiahly
a,intelektuálny
a,rozvedený
a,rozvinutý
a,rozvojový
a,ručný
a,rumunský
a,ruský
a,rušný
a,ružový
a,ružovkastý
a,rybársky
a,rýchlonohý
a,svižný
a,bleskurýchly
a,rezký
a,šalejúci
a,samočinný
a,samovoľný
a,automatický
a,samospúšťací
a,spontánny
a,samovražedný
a,sebazničujúci
a,sarkastický
a,uštipačný
a,satelitný
a,schválený
a,ratifikovaný
a,sebavedomý
a,sebaistý
a,šedovlasý
a,sivovlasý
a,sivý
a,šedý
a,sekundárny
a,druhotný
a,seriózny
a,šetrný
a,hospodárny
a,sporivý
a,severný
a,+severný
a,severský
a,severozápadný
a,sezónny
a,sieťový
a,rafinovaný
a,urastený
a,rozložitý
a,mohutný
a,široký
a,šíry
a,rozľahlý
a,zákazkový
a,skalný
a,sklamaný
a,znechutený
a,frustrovaný
a,glazovaný
a,skrachovaný
a,zbankrotovaný
a,insolventný
a,skrátený
a,skrytý
a,škuľavý
a,skupinový
a,triedený
a,skúsenostný
a,brilantný
a,slabomyseľný
a,imbecilný
a,tichý
a,sladkastý
a,sladučký
a,presladený
a,slangový
a,slepý
a,slobodná
a,nevydatá
a,neženatý
a,sloní
a,gargantuovský
a,slovanský
a,slovenský
a,slovný
a,lexikálny
a,sľubujúci
a,sľubový
a,rozosmiaty
a,usmievavý
a,komický
a,žartovný
a,komediálny
a,zábavný
a,humorný
a,humoristický
a,smrteľný
a,otravný
a,smrtiaci
a,snehobiely
a,snehový
a,zasnežený
a,honosný
a,socialistický
a,sociálny
a,spoločenský
a,šokujúci
a,krikľavý
a,škandalózny
a,bulvárny
a,solventný
a,sovietsky
a,šovinistický
a,spáliteľný
a,horľavý
a,zápalný
a,vznetlivý
a,spätý
a,spiaci
a,spisovný
a,vypovedateľný
a,vyvolateľný
a,splnený
a,vykonaný
a,spojenecký
a,spojkový
a,syndetický
a,združený
a,spárovaný
a,spokojný
a,uspokojivý
a,zodpovedný
a,vzájomný
a,spoluvinný
a,problematický
a,plavbyschopný
a,organizačný
a,administratívny
a,sprevádzaný
a,srbský
a,srdcový
a,stabilný
a,sťahovavý
a,normovaný
a,stanovený
a,nastavený
a,staromódny
a,konzervatívny
a,nevkusný
a,ošumelý
a,nemoderný
a,zastaraný
a,zastaralý
a,prežitý
a,starší
a,nadriadený
a,seniorský
a,starobylý
a,skúsenejší
a,šťastný
a,optimistický
a,svalnatý
a,húževnatý
a,vytiahnutý
a,vychudnutý
a,útly
a,stisnutý
a,stiahnutý
a,stoický
a,stopercentný
a,strakatý
a,jarabatý
a,škvrnitý
a,bodkovaný
a,fľakatý
a,uhrovitý
a,pehatý
a,poškvrnený
a,viacfarebný
a,pestrofarebný
a,prízračný
a,údesný
a,strašlivý
a,strategický
a,stratový
a,stredný
a,stredoveký
a,gotický
a,stredový
a,centrický
a,strelený
a,švihnutý
a,trafený
a,cvoknutý
a,bláznivý
a,pobláznený
a,zblbnutý
a,zjašený
a,šibnutý
a,striebornatý
a,strieborný
a,striebristý
a,strmý
a,frigidný
a,stupňovitý
a,novodobý
a,súbežný
a,súcitný
a,súcitiaci
a,uvážlivý
a,súhlasiaci
a,súhrnný
a,kompaktný
a,obsiahnutý
a,stručný
a,úsečný
a,krátky
a,jadrný
a,súradnicový
a,nemilosrdný
a,neočistený
a,prírodný
a,súťaživý
a,závodný
a,konkurenčný
a,svadobný
a,sobášny
a,svalový
a,svätý
a,posvätný
a,sviatostný
a,svetelný
a,svetlý
a,svetácky
a,pozemský
a,osviežujúci
a,povzbudzujúci
a,svinský
a,žravý
a,prasačí
a,chamtivý
a,hltavý
a,prízemný
a,tvrdohlavý
a,vrtký
a,osobitný
a,symfonický
a,harmonický
a,ukrývaný
a,nevyslovený
a,pokútny
a,utajený
a,utajovaný
a,skrývaný
a,tajomnícky
a,kancelársky
a,pisársky
a,sekretársky
a,tajuplný
a,tajomný
a,záhadný
a,mysteriózny
a,okultný
a,talentovaný
a,nadaný
a,lopotný
a,teatrálny
a,divadelný
a,javiskový
a,telesný
a,kapilárový
a,vlásočnicový
a,tenulinký
a,tenučký
a,slabunký
a,teplokrvný
a,terapeutický
a,teratogénny
a,tmavý
a,točitý
a,krivoľaký
a,vlnitý
a,pokrivený
a,konvenčný
a,tradicionalistický
a,transponovaný
a,?trávnatý
a,žiariaci
a,trojrozmerný
a,3D
a,trojdimenzionálny
a,trvalý
a,permanentný
a,pretrvávajúci
a,trvácny
a,tvárny
a,ťažný
a,vláčny
a,elastický
a,formovateľný
a,tvorivý
a,tvrdený
a,logistický
a,údený
a,zdvorilý
a,ultramoderný
a,unáhlený
a,chvatný
a,univerzálny
a,upevnený
a,uchytený
a,zafixovaný
a,uplynulý
a,minulý
a,uprednostňovaný
a,vrelý
a,strohý
a,uskutočniteľný
a,realizovateľný
a,vykonateľný
a,uspokojujúci
a,utáraný
a,táravý
a,zhovorčivý
a,veľavravný
a,švitorivý
a,mnohovravný
a,džavotavý
a,štebotavý
a,uvedený
a,úvodníkový
a,blahodarný
a,úzkostlivý
a,znepokojujúci
a,znepokojený
a,tesný
a,vakovitý
a,varikózny
a,varixový
a,vaskulárny
a,cievny
a,cievnatý
a,ctený
a,závažný
a,večerný
a,výkonný
a,vegetatívny
a,rastový
a,veľkodušný
a,veľkorysý
a,dobrosrdečný
a,šľachetný
a,charitatívny
a,verejný
a,zjavný
a,zreteľný
a,verný
a,vetný
a,odporúčaný
a,vidiecky
a,dedinský
a,sedliacky
a,viditeľný
a,preskúmateľný
a,víťazný
a,vizuálny
a,očný
a,zrakový
a,názorný
a,optický
a,vládnuci
a,riadiaci
a,vládny
a,mocenský
a,pozemkový
a,vnútrozemský
a,vodnatý
a,hydratovaný
a,vodný
a,ponorený
a,armádny
a,znemožňujúci
a,neskrátený
a,OK
a,fajn
a,vredový
a,ulcerózny
a,vrtošivý
a,rozmarný
a,všestranný
a,excelentný
a,vybraný
a,výberový
a,vydatá
a,zosobášená
a,unikajúci
a,vykúriteľný
a,vymyslený
a,vyfabrikovaný
a,fiktívny
a,vyplývajúci
a,závislý
a,konzekventný
a,výsledný
a,rezultatívny
a,vypočítavý
a,kalkulujúci
a,vyprahnutý
a,vysušený
a,strojový
a,vyšinutý
a,vyskúšaný
a,odskúšaný
a,vysoký
a,predný
a,výstižný
a,výrečný
a,vyvinutý
a,vývojový
a,výživný
a,živinový
a,nutričný
a,vzdelaný
a,erudovaný
a,učený
a,sčítaný
a,povznesený
a,odmeraný
a,rezervovaný
a,spiatočnícky
a,zafírový
a,mätúci
a,zamotaný
a,spletitý
a,medzinárodný
a,neprístupný
a,zavrhnutý
a,tabu
a,úvodný
a,zákulisný
a,slnečný
a,žalostný
a,smutný
a,bolestný
a,zarmucujúci
a,trúchlivý
a,poľutovaniahodný
a,zaočkovaný
a,imunizovaný
a,zapálený
a,negatívny
a,nepochybný
a,zarytý
a,nezdolný
a,zasadený
a,nasadený
a,zachvátený
a,uchvátený
a,malátny
a,ospalý
a,bezduchý
a,neživý
a,zaujatý
a,predpojatý
a,neobjektívny
a,skreslený
a,územčistý
a,podsaditý
a,zavšivavený
a,všivavý
a,zbavený
a,nemajúci
a,premárnený
a,zdaniteľný
a,daňový
a,zdrogovaný
a,zhulený
a,zdrvujúci
a,drvivý
a,zdvojený
a,zelený
a,zemský
a,ženatý
a,zhnisaný
a,hnisavý
a,purulentný
a,simultánny
a,vytúžený
a,úsmevný
a,žiarivý
a,oslnivý
a,ligotavý
a,žieravý
a,rozleptávajúci
a,leptavý
a,korózny
a,zinscenovaný
a,vykonštruovaný
a,zistený
a,objavený
a,pozorovaný
a,evidentný
a,zlepšiteľný
a,zdokonaliteľný
a,zlomený
a,rozbitý
a,ošklivý
a,lotrovský
a,darebácky
a,nehanebný
a,nehodný
a,zlomyseľný
a,zlovoľný
a,zmiešaný
a,miešaný
a,zmrzačujúci
a,zneschopňujúci
a,indisponujúci
a,zmyslový
a,zmyselný
a,senzuálny
a,znalý
a,znevažujúci
a,zľahčujúci
a,odsudzujúci
a,odmietavý
a,úražlivý
a,pažravý
a,zrejmý
a,badateľný
a,pozorovateľný
a,ojedinelý
a,sporadický
a,zverský
a,beštiálny
a,zvlnený
a,skrútený
a,zvončekovitý
a,zvonkovitý
n,?
n,-
n,A
n,a
n,áčko
n,Aare
n,Aar
n,abbé
n,Abdiáš
n,abeceda
n,základy
n,aberácia
n,anomália
n,Aberdeen
n,Abilene
n,abnormalita
n,nenormálnosť
n,nepravideľnosť
n,neobvyklosť
n,abscisia
n,absencia
n,neprítomnosť
n,+absencia
n,vynechávanie
n,vynechanie
n,absolvent
n,absolvovanie
n,abstinencia
n,zdržanlivosť
n,abstinent
n,abstrakcia
n,Abydos
n,Acapulco
n,Acheron
n,Acular
n,Toradol
n,Adana
n,Seyhan
n,adaptácia
n,prispôsobenie
n,addukcia
n,priťahovanie
n,adekvátnosť
n,správnosť
n,adenín
n,Adige
n,administrácia
n,usporiadanie
n,administratíva
n,úradovanie
n,papierovanie
n,administrátor
n,správca
n,adolescent
n,dorastenec
n,tínedžer
n,adresa
n,adresár
n,priečinok
n,Adrianopolis
n,advent
n,advokát
n,Aegospotami
n,Aegospotamos
n,aerodyn
n,afakia
n,Afganistan
n,Afrika
n,Agaricaceae
n,Agaricales
n,agenda
n,program
n,rozvrh
n,agenéza
n,nevyvinutie
n,agens
n,činiteľ
n,agent
n,konateľ
n,zmocnenec
n,agentúra
n,agitácia
n,mobilizovanie
n,vzrušenie
n,znepokojenie
n,agresia
n,útok
n,napadnutie
n,agresivita
n,agresívnosť
n,nepriateľskosť
n,bojovnosť
n,agrobiznis
n,farmárstvo
n,veľkofarmárstvo
n,agronómia
n,poľnohospodárstvo
n,AHPCRC
n,Ahuehuete
n,AI
n,Ailuropodidae
n,Aire
n,akadémia
n,akademik
n,akcia
n,akcie
n,akcionár
n,účastinár
n,podielnik
n,akinéza
n,akrobacia
n,prevaľovanie
n,akrozóm
n,aktín
n,aktíva
n,imanie
n,aktivátor
n,aktivita
n,činnosť
n,konanie
n,pôsobenie
n,aktívnosť
n,energickosť
n,zapojenie
n,účasť
n,angažovanosť
n,aktomyozín
n,aktualizácia
n,akulturácia
n,kultúra
n,elektrolyt
n,akustika
n,akustik
n,akvadukt
n,akvizícia
n,zisk
n,prínos
n,prírastok
n,Alabama
n,AL
n,Alberta
n,album
n,Alces
n,los
n,+alergia
n,ale
n,Aleuty
n,Alexandria
n,alfa
n,Alhambra
n,aliancia
n,koalícia
n,konfederácia
n,Aljaška
n,alkohol
n,alkoholik
n,ožran
n,slopaj
n,Latakia
n,Allegheny
n,Allentown
n,Allium
n,Alpy
n,Altaj
n,alternátor
n,usadenina
n,alveolitída
n,Amanita
n,Amarillo
n,amatér
n,Amazon
n,ambícia
n,ambicióznosť
n,ašpirácia
n,sen
n,Američan
n,USAF
n,USN
n,Amerika
n,amfiteáter
n,Amia
n,Amiidae
n,amorfnosť
n,beztvarosť
n,Ámos
n,amplitúda
n,Amur
n,amylalkohol
n,anadiplóza
n,anafáza
n,anaglyf
n,poloreliéf
n,analógia
n,paralela
n,analytik
n,analýza
n,rozbor
n,Anapsida
n,anapsid
n,anatéma
n,kliatba
n,zlorečenie
n,anatómia
n,anatóm
n,Andalúzia
n,Andorra
n,Andy
n,Angara
n,Tunguska
n,Angiospermae
n,Magnoliophyta
n,Anthophyta
n,Anglesey
n,Angličan
n,Anglicko
n,cwt
n,angličtina
n,anglistika
n,Angola
n,Anguilčan
n,Anguilla
n,Animalia
n,Živočíchy
n,anjel
n,Ankara
n,annum
n,anotátor
n,antagonizmus
n,Antalya
n,Adalia
n,Antares
n,Antarktída
n,Antarktik
n,anténa
n,antibiotikum
n,antifeminista
n,antigén
n,Antigua
n,antikoncepcia
n,Antily
n,Antiochia
n,Antioch
n,Antakya
n,Antakiya
n,antioxidant
n,antipatia
n,averzia
n,odpor
n,Antofagasta
n,antropológia
n,anulovať
n,zrušiť
n,zastaviť
n,aorta
n,srdcovnica
n,Apalachicola
n,Apalače
n,aparát
n,sústava
n,apartmán
n,aplikácia
n,sprej
n,apoštol
n,List
n,epištola
n,apríl
n,Arab
n,Araceae
n,Aragon
n,Araguaia
n,riekaAraguaia
n,Araguaya
n,Arales
n,Aram
n,Ararat
n,Aras
n,Araxes
n,Arauca
n,arborista
n,archa
n,koráb
n,archeológia
n,architekt
n,dizajnér
n,architektúra
n,archívy
n,archiválie
n,archív
n,Archosauria
n,archosaurus
n,arcibiskup
n,Arecidae
n,areka
n,aréna
n,arenit
n,Argentína
n,Argentínčan
n,argumentácia
n,debata
n,diskusia
n,argument
n,odôvodnenie
n,Argun
n,aristokracia
n,šľachta
n,aristokratka
n,aristokrat
n,šľachtic
n,patricij
n,Arizona
n,AZ
n,arkáda
n,kolonáda
n,pasáž
n,stĺporadie
n,Arkansas
n,AR
n,arkier
n,Arlington
n,armáda
n,+armáda
n,Armén
n,Arménka
n,Arménsko
n,Armoracia
n,ARNG
n,Arno
n,árnosť
n,áron
n,aron
n,artefakt
n,výtvor
n,artikulátor
n,artritída
n,Aruba
n,arzén
n,arzenik
n,ASCII
n,Ascomycota
n,Ascomycotina
n,asertivita
n,asertívnosť
n,sebapresadzovanie
n,asistencia
n,pomoc
n,podpora
n,asistent
n,asistentka
n,pomocník
n,ASL
n,asociácia
n,združenie
n,zväz
n,asonancia
n,aspekt
n,stránka
n,Asteridae
n,astrovité
n,asterion
n,Astrakán
n,ateliér
n,štúdio
n,Atlantik
n,Atlas
n,atlas
n,atlét
n,športovec
n,atlétka
n,atmosféra
n,aura
n,ovzdušie
n,atóm
n,atrakcia
n,pozoruhodnoť
n,atraktívnosť
n,atrament
n,Auckland
n,audiosystém
n,audio
n,zvuk
n,auditor
n,august
n,auróra
n,austenit
n,Austin
n,Austrálčan
n,Austrália
n,Austronézan
n,Austronézia
n,aut
n,auto
n,automobil
n,autobus
n,autokracia
n,samovláda
n,kávomat
n,automat
n,automobilka
n,autonómia
n,autopilot
n,autopredajca
n,autorita
n,autorizácia
n,Autralázia
n,Aves
n,vtáky
n,Avon
n,axón
n,Azerbajdžan
n,Ázia
n,Ázijčan
n,Ázijec
n,Ázijčanka
n,Ázijka
n,azoimid
n,baba
n,bábätko
n,bábika
n,bábka
n,figúrka
n,babka
n,babička
n,Babyrousa
n,bacil
n,baktéria
n,backgammon
n,baculatosť
n,guľatosť
n,bagasóza
n,Bahamčan
n,Bahamy
n,bahno
n,Bahrajnčan
n,Bahrajn
n,bakchanálie
n,balada
n,Baleáry
n,balenie
n,zvádzanie
n,balet
n,balík
n,balíček
n,bremeno
n,balistokardiograf
n,kardiograf
n,Balkán
n,balkón
n,galéria
n,balón
n,balónik
n,balvan
n,baňa
n,banán
n,banánovník
n,bandita
n,zbojník
n,banditi
n,partizáni
n,Bangkok
n,Bangladéš
n,Bangor
n,baník
n,-baník
n,bank
n,banka
n,bankár
n,banket
n,hody
n,hostina
n,bankomat
n,bankovka
n,bankovníctvo
n,peňažníctvo
n,poukážka
n,šek
n,zloženka
n,účet
n,konto
n,bar
n,barak
n,baran
n,baranidlo
n,buchar
n,Barbados
n,Barbadosan
n,barbakán
n,barbar
n,divoch
n,barbarizácia
n,zhrubnutie
n,Barbuda
n,Barcelona
n,bard
n,básnik
n,lyrik
n,barel
n,bbl
n,bariéra
n,prekážka
n,priehrada
n,hrádza
n,zátarasa
n,zábrana
n,barla
n,barón
n,Barranquilla
n,Baruch
n,basa
n,chládok
n,diera
n,loch
n,baseball
n,báseň
n,Basidiomycetes
n,Basidiomycota
n,Basidiomycotina
n,basketbal
n,basketbalista
n,Bask
n,prozódia
n,Basseterre
n,bastinado
n,autobatéria
n,batéria
n,batožina
n,bauxit
n,bažantovité
n,Phasianidae
n,báza
n,zásada
n,bazilika
n,B
n,b
n,béčko
n,bdelosť
n,pozornosť
n,ostražitosť
n,Beaumont
n,bedminton
n,bedrá
n,bedro
n,coxa
n,beh
n,Belfast
n,Belgicko
n,Belize
n,Bellarmine
n,beloch
n,Benelux
n,Benin
n,Dahome
n,Dahomey
n,bentos
n,benzín
n,Berkshire
n,Bermudy
n,besnota
n,Bethlehem
n,Betlehem
n,betón
n,Betulaceae
n,bezcennosť
n,bezdomovci
n,bezdomovec
n,bežec
n,bezkosticovce
n,bezmocnosť
n,neschopnosť
n,slabosť
n,bežný
n,bezpečnosť
n,bezpečie
n,istota
n,bezprávie
n,krivda
n,delikt
n,prečin
n,bezstavovec
n,Bhután
n,Biblia
n,Písmo
n,Slovo
n,Bibos
n,bič
n,bičík
n,perkusie
n,bičovanie
n,výprask
n,trstenica
n,bicykel
n,bicyklista
n,cyklista
n,bieda
n,poníženie
n,bešamel
n,bielizeň
n,oblek
n,oblečenie
n,šaty
n,bielizník
n,komoda
n,Bielorusko
n,Bighorn
n,fanatik
n,bilboard
n,bilharzia
n,bilharzióza
n,biliard
n,gulečník
n,binokel
n,bezik
n,biocenóza
n,biochémia
n,biológia
n,biológ
n,bióm
n,birr
n,biskup
n,bitka
n,boj
n,zápas
n,konflikt
n,ruvačka
n,hádka
n,biznis
n,bižutéria
n,šperky
n,klenoty
n,BJA
n,BJS
n,blaho
n,blaženosť
n,zdravie
n,blana
n,membrána
n,obal
